word,x_values,y_values
mde,-1.6590848,-1.1384623
db,-2.1962163,-0.94495076
capacities,-0.5031436,0.097256735
edited,-0.18831037,-0.6493256
byzantine,-1.5735984,-0.99282056
syntactic,-1.6223022,-0.24775371
utterance,-2.2111564,-0.8152073
monolingual,-1.0220919,0.13817926
hash,-2.6547182,0.8281935
quadrotors,-1.439623,1.4679354
integrity,-2.895262,0.94597745
pair,1.0368999,-0.7758491
toxic,-1.067685,0.19312356
motivations,1.0585228,0.37708038
labels,-0.60782164,-0.30085108
weak,-0.59926456,2.070048
experienced,-1.046594,0.5983569
ship,-1.4296209,0.9570544
produced,-1.1195728,2.4292114
answer,-0.59573257,0.5298074
ood,-2.5413346,1.8279151
intuitive,-0.4415135,1.6929351
document,-0.4386041,0.06541811
interface,-0.78182304,-0.705208
feasible,-1.007068,1.0682065
acquisition,-1.7901974,0.18846144
distributional,-1.2544557,-1.5944599
understanding,-1.4405957,-1.4785378
failures,0.19455704,-0.28685823
exploratory,-1.2057588,0.13852014
dropped,-1.2087982,0.28214654
esports,-0.6063678,-1.234468
leach,-2.7731874,-1.050954
turbine,-1.0754644,0.0010200338
span,-1.9782895,0.029618869
private,-1.5182066,-0.5888166
sound,-0.999159,1.1214509
korean,-0.21794724,0.2526719
structures,-0.8891174,1.9847951
dtg,-0.7887951,0.6705821
strain,-0.7498996,-1.3619517
catheter,-2.360811,0.48760468
spinnaker,0.06789612,1.1759913
continue,-0.8524291,-0.08185733
exploring,-1.179472,0.01266123
stabilization,-1.295106,-0.29359135
dataâ,-1.3064076,-0.82384783
gamika,-0.16432683,-2.7667818
accidents,-2.0849564,0.6499817
spoofer,-1.0181979,-2.0315783
incentive,-0.7922033,0.33817306
krill,-0.19980289,0.968949
diagnose,-0.074078076,0.65359825
ddqn,-0.86128134,0.091557026
module,-0.94578403,1.02634
yolov3,-1.9242585,2.0602047
interceptor,-2.2302902,-1.4442654
audiovisual,-1.0340493,-1.2432792
audio,-0.6274809,0.024776647
simulate,-0.35197747,0.87019444
compliance,-1.5772293,1.2097759
report,0.0012518266,0.13543898
mutation,-1.0338753,-0.5500732
english,-0.17321873,-0.76389724
text2sql,-1.5340816,1.3807445
av,-1.4188789,0.7433265
p4testgen,-1.0913502,0.026237642
parsers,-1.1580676,-0.7517263
photonics,-1.4021368,0.4402211
event,-0.22750981,-0.1873467
repository,-0.21220784,0.0013835297
deformation,-3.3218064,0.6847672
cubesats,-1.7290857,-1.0171269
protein,-0.3431085,-1.8281177
clinical,-1.864583,-0.42687726
minimization,-1.1378232,0.7702174
exploitation,0.43531653,1.885954
crowd,-1.0701259,-1.4359629
bioinformatics,-0.6908534,-1.1841336
np,-1.2840674,0.08103555
conformal,-0.3961545,0.15962459
hypothesis,-0.7383936,-0.34723163
alternator,0.25162962,-0.3905748
characterizing,0.023002218,0.16819651
fl,-0.4780388,-0.5289706
transitive,-1.0258144,1.3332736
pathfinding,-2.6314957,-0.6456954
transmissions,-0.9992823,-1.367448
passive,-0.94074696,-0.67738354
neuronally,-1.6020296,1.1935778
seamless,-0.6935612,-2.0328155
approximating,1.2330393,0.21688966
keywords,-0.4223591,-0.48805872
advertisers,-2.0766304,-0.21026103
students,-2.0774283,-0.15260106
status,0.27820826,0.00020549216
trend,-1.7973576,-2.8921325
creatures,-0.48819682,-0.42967016
internal,-0.36171505,1.7294879
neurobiological,0.021660093,-0.021148255
agc,-0.931396,0.17013581
base,-0.9633192,-1.0258167
tilecoding,-0.5300013,-0.9192891
sact,-1.5560768,1.7068366
pool,-2.1172302,0.65032303
likes,0.68198377,-2.1910849
grasps,-0.32054594,-0.03722206
reachable,-0.3969268,-1.1316938
estimator,0.5180896,0.49989393
poems,-1.2709013,-0.77500516
jt,-1.188874,1.0187011
transportation,-1.2547709,-0.21678838
signalling,-0.29570374,0.9779732
timed,-0.39232597,-1.0524243
pixel,-1.8171399,-0.18248591
rbms,-0.6428653,-0.05535163
tumors,-0.112939455,1.7905172
characters,-1.1881202,-0.2848922
queue,-0.92127657,-1.5736578
technical,-2.274389,0.30989623
esps,-1.8443449,0.3699544
disturbance,-1.2861035,1.226941
sketch,-0.85424334,-0.35026705
tower,0.1290612,1.5421134
crucial,-1.9775534,-0.5379061
coexistence,-1.167955,0.87981176
trains,-0.034124278,0.6636703
perceptrons,-1.0790627,0.30445945
diagnosing,-0.3698391,-0.9628807
cad,-0.85757643,-0.7085712
multimedia,-1.2863646,0.58720475
pooling,-1.9660012,0.5268056
neuroethologyâ,0.48715562,-1.215634
neuroethology,-0.45043355,1.3369895
antitrust,-0.5013211,-1.4959083
irrigation,-0.7982104,-0.51289415
particles,-2.4365892,-1.557333
predictable,-0.53958696,0.50629884
neurostimulation,0.3179246,-0.68284583
riemannian,-1.3399216,0.25813264
reinforcementlearning,-0.73399425,0.14956562
multicarrier,-0.49932075,1.0917844
subcarriers,1.4585724,-0.18915448
stepsize,-0.47014126,0.11058576
physicists,-0.94744265,-0.9342465
suites,-2.4042742,0.2568241
surfaces,1.1945839,0.45309708
chips,-0.46288544,0.77060694
ability,-2.5227315,2.3972592
prosocials,-1.2614453,0.39948022
turing,-1.2358303,0.25573078
heat,-2.661495,-0.49202254
doors,0.8801514,-0.89272946
nne,-0.28116614,0.3098159
rheumatology,-1.334153,-0.14141892
aversive,0.14310655,1.6869667
labeled,-0.9813961,-0.5396843
ofdma,-2.5797193,-1.0049173
bipartite,0.04346601,0.5859173
important,-0.7300268,0.7504288
legitimate,-1.3513952,-0.17455065
characterized,-0.92937315,-1.2057506
calorie,-0.816287,0.019415416
high,-1.1024263,-0.8372524
shared,0.6225537,-1.1610726
passwords,-1.0346445,-1.1951172
buildings,-1.8968239,-1.0860666
passphrases,0.19399633,0.8746705
waiting,-0.65300196,0.18633385
questioning,-1.1024712,1.5778733
repositories,0.4727038,0.4719966
dpfc,0.6347736,-1.0138142
forces,-0.47367883,0.20165244
regime,-0.77693987,0.26845643
predictor,-0.6351705,0.7602652
i4,-0.078220636,-0.07863088
analogies,-0.25641432,-0.8927582
student,-0.1307707,0.93295896
analogy,-2.059798,-0.35590348
super,-1.7115024,-1.9539903
rao,-1.5186468,0.9370936
embeddings,0.41270766,1.2349069
usvs,-0.26570916,-3.2466557
observers,-1.1607608,-2.39402
reliabilityaware,0.104478635,0.53783786
ideomotor,-2.6828895,-0.99201745
pneumonia,-1.2322117,-1.1397718
passengers,-1.9903915,0.5580016
airline,0.56332767,-1.1579198
amygdala,-0.5284961,1.5465099
paraphrase,-0.4712185,-0.2461819
opioids,-2.509847,-0.53894776
workshop,-1.1771897,-0.3922985
hyperparameters,-1.426412,1.4140635
hyperparameter,-1.5195876,-2.0759408
qî,-2.712614,-0.20237176
planners,-0.47441506,1.4751579
chip,-0.9425233,0.14341527
dram,-0.38863072,-0.8050051
innovations,-0.03740974,0.64924955
transcoding,-1.0582186,0.5128801
extended,-0.73137176,0.14177085
motivates,-1.5037973,-0.49154362
pytorch,-0.2940677,-0.79577523
unstructured,-1.7240496,0.7929599
lifetime,-1.072594,-1.8054554
observer,-0.36476052,-0.021392507
dos,-1.6320697,0.06838613
developed,-0.73065037,-1.5242134
backscatter,-1.2974004,-2.1637857
pls,-0.81090814,0.74264306
classified,-1.5733856,0.3950143
assembly,-0.8719542,2.3465703
responding,-0.5462721,0.20650512
secrecy,-0.5005179,1.9239379
media,-1.6382254,0.46925813
forwarding,-2.2062685,-0.28424382
indoor,-0.7504433,-0.5980102
rescue,-0.68176043,0.7101658
derived,-0.7892804,0.93821305
chatbot,-0.33927184,-1.0284226
horizon,-2.6550014,-1.2803394
cerebrovascular,-0.8373537,1.4020296
compliant,-0.79091907,-0.040838625
imbalance,-3.4103208,-0.37994236
fertilizer,-1.0381237,0.6611767
ei,0.49557588,-1.8328254
equestrianism,-0.26043588,0.34243873
rohc,-0.13319743,-0.57693505
advance,-1.1256775,-0.7123465
check,-0.052761253,0.4491194
engineers,-0.9727777,0.037207223
ais,-3.9951127,-1.3928839
simulator,-1.1964823,-1.5075049
seeking,-1.0150658,0.7951242
surrogate,-0.10324744,0.8912055
achievable,0.53394336,-2.0005715
total,-1.1167346,-1.5964026
marmosets,-1.3336508,-0.56978124
exploiting,-2.2170858,-0.8185732
herding,-0.60871965,-1.6440761
smartfct,-1.409407,-0.6240288
aggregators,-1.3891146,-0.7403602
cvc,-0.44870585,0.0073834457
anova,1.385804,0.30357417
formal,-2.1308184,-0.019291073
neurotransmitters,-1.6309415,1.3845849
ptsd,0.64092827,0.2730187
teams,-2.700281,1.2685616
achieve,-1.6100947,0.85560954
charts,-1.1952871,-0.56716126
chart,-0.030069357,1.4473342
reduce,-1.8097509,-0.66645294
3clpro,-0.2641426,0.7159446
interoperability,-0.9062772,-0.46997198
sector,-1.1716839,0.031578284
survival,0.28165475,1.4304328
zebra,-0.80973333,0.6324735
synthesize,-0.7795485,0.19133645
packing,-1.5566871,-0.5109233
pattern,-0.9956467,1.7922696
sample,-1.387443,0.3732559
ga3c,-0.79500175,-0.25395426
similar,-0.36989498,-0.65719885
shids,-3.3992648,-0.6044385
autoencoder,-0.9294954,0.8669639
ql,-1.2961947,-1.6339384
accountability,-1.098292,-0.78283817
events,-0.6383174,-0.4640415
finches,-0.63857293,-0.36138338
rfid,-0.669951,0.6784008
peripheral,-1.5286224,-0.9284339
tensors,-2.228078,-0.43822253
change,-1.7044846,-0.05785756
professionals,-0.26350307,-1.8220754
positrons,1.3614001,-0.20763618
positron,-0.017831648,-0.42708924
recommending,-1.6767464,-0.36853027
irss,-1.5399301,-0.5962207
essays,-0.6032135,0.015560624
course,-0.7578181,0.29205716
disparities,1.0901557,-1.339868
thermography,-1.3556865,0.06453685
sea,-1.7454358,-1.7299458
vietnamese,-2.5136864,0.22022273
deepabm,-1.4428012,0.42628333
poker,-0.4499208,1.5030469
android,0.32063466,0.6637713
communicative,-1.0368375,0.51609695
handling,0.103653245,0.20868613
gsm,-1.5250206,0.2240159
fundamentals,-0.11868636,-0.45194796
platforms,-2.6640651,0.47662282
curriculum,-1.6719147,-0.7909108
utilize,-0.9699485,0.95133525
developing,-0.30693185,-1.2561548
built,-1.0632471,0.44032723
adaboost,-1.0084202,0.20228004
perform,-0.74906015,-0.85729176
inferring,-2.2484202,-0.7747505
postural,-1.8957291,-0.08649697
spikeprop,-2.174768,0.47873238
firefighting,-2.113695,-0.8202274
photonic,-1.8901553,-0.41892
resnetcnn,-2.5289562,-2.3354144
recency,0.32713073,-0.40024596
gumbel,-1.4584904,3.861466
receiver,-1.0792656,-0.11304143
teletraffic,-2.0166664,-1.045184
boltzmann,-0.12468424,-1.6410673
vicarious,-0.41910014,0.48332682
validation,-0.20952822,-1.4155949
multilayer,-1.0126951,-0.031211732
island,-1.2857702,1.2309837
swim,-1.3964709,-1.3266797
determine,-1.0367136,-0.8862631
consumers,-0.055825714,-0.3050893
analysts,-0.5256909,-0.6822674
faasrank,0.45228738,0.8258845
reduction,-1.1946391,0.7141738
prosthesis,-0.86117554,1.1877631
decomposition,0.06231009,-0.638999
disambiguate,-0.8574135,-0.6843158
onlinemultiple,-1.2970754,-0.17858586
sdwsn,-1.621841,1.2366174
neoclassical,-0.7836714,-0.31942034
examine,-1.3223114,1.3400259
ug,-0.59032524,2.0756948
loads,-1.6682771,-1.1479536
icub,-1.8103118,-0.91539514
associated,0.2876135,-0.9943717
fingerprint,-1.2786665,1.9000326
gap,-0.91937214,-0.966575
neurocircuitry,-0.609498,2.0249436
configuration,-1.4236828,-1.2619574
counterfactual,-2.361928,-0.057736933
responsible,-0.7036294,0.6770518
learners,-2.3905845,0.57429904
grammar,-2.4167855,0.06270735
adaptability,-0.3577638,-0.84483606
common,-0.73721445,-0.16929214
storydb,-0.098328546,3.50066
universal,-1.3259921,0.42106435
ggp,-0.90459895,-1.1586319
imagenet,-2.3567924,0.74410605
controls,0.31533355,-1.195568
infected,0.19481574,0.07605014
reachability,0.2080999,1.2199564
helicopters,-3.5459478,1.0781101
ensure,-0.7426317,-0.6753233
enhance,-1.6223525,-1.1486413
expertise,0.048615415,-1.3817352
basal,-2.0097857,-0.79295826
dimensionality,-0.77358174,2.415703
variance,-1.7369694,-0.78060097
liability,-1.2114267,-1.1048961
ifac,-1.6702197,-0.68680966
scientific,-0.51810485,0.29737946
parkinson,-2.2803736,-0.36939415
offensiveness,0.029330423,0.79554415
animated,0.98641825,-1.3121842
create,0.1524374,0.5081655
mqtt,-0.7867271,-0.06465238
emotions,-1.1307034,-0.8075629
ecc,0.011044341,1.1706816
influencers,-1.0179381,-0.98988384
epidemic,-0.2376897,0.6205889
geometric,-1.7884799,-1.1362089
depth,-1.1338964,-0.86094755
ipfs,-1.7637295,0.92249525
supplier,-0.2079632,0.019728137
cross,-0.47896135,-0.40748614
welding,-2.0349677,-0.24447605
fpgas,-0.25738302,0.19072562
webexplor,-3.1463914,2.1844566
electronic,-0.8973993,0.29076475
modulates,0.05090392,-2.608631
stop,-2.4420283,-0.5912531
psychiatric,-1.1396265,-0.4707217
biochips,0.5702638,0.12679626
designed,-0.24061847,-0.48053947
fidelity,-1.3198209,1.1953273
preserving,-2.278351,1.3499486
child,-1.4220048,1.0915675
literature,-1.3397111,0.0045683333
animalmetacognition,-1.6672169,-1.2331746
analyzed,-0.52659905,-0.13657391
transferred,-2.0818205,0.98349416
fpga,-3.0090477,-0.041619327
dimensional,-0.76311564,-0.12798305
legal,-0.5999762,0.5731581
accounts,-2.6208532,1.6410797
cerebral,-0.71006835,-0.37773564
backup,-0.6373512,0.6796906
considering,-2.4723787,-0.35604241
cooperatively,0.26933956,-0.3234529
evacuation,1.0036604,-0.07614017
manage,-0.4434275,0.6515365
tank,0.34281632,-0.9111891
mrc,-1.928575,1.3956968
additive,-0.30923674,0.9624478
force,-0.8909609,-0.3749927
avionics,0.68272597,-1.8024774
prior,-1.3531216,0.110816665
central,-1.7078301,1.785472
bitcoin,0.5257466,1.5629631
compensator,-0.39725408,0.27661934
china,-0.023221666,0.32193092
neuro,-2.0438652,0.698588
memristors,-1.3752068,0.3588792
honeypot,-0.7703422,-1.3732632
mams,-0.9284477,1.1433754
fitting,-0.038288698,-1.6636654
disk,-0.99709034,1.1921325
neurological,0.49516106,1.5265749
reality,0.10841649,0.4575543
offspring,-1.7404194,-2.1820333
slack,-0.96987236,-1.2348193
miner,-0.11450135,-2.2560518
library,-2.2117767,0.43872735
ridesharing,-1.6803641,-0.50475305
cleanliness,0.03036029,-1.1199452
intelligences,0.8022897,0.39228314
alphazero,-2.0628436,-0.64302224
bias,-1.9179237,-1.2377534
sentiments,-0.9178328,0.3784233
neuroplasticity,-2.4455123,-0.5080964
wcn,-2.0107079,0.47957993
presence,-1.4138045,-1.0842904
scheduled,-1.3802716,-0.08582481
table,-1.3739855,0.5914013
democratic,-2.1666434,0.6220781
example,-1.8894364,-0.17849277
experimentation,-0.63686216,-0.6090749
impacts,-0.5425327,-0.4540433
query,-0.5606764,-1.9565876
peer,-1.1475859,2.6580293
plants,-2.1624258,1.0314997
ad,0.13040362,0.13211578
orchestration,0.061704338,-0.40946257
visualizations,-0.9012257,-0.0008612942
runtime,-1.2219228,-0.6784048
demonstrated,-1.680496,-1.0619482
agentâ,-1.5847218,-0.90605766
simultaneous,-1.2873389,-2.0713298
collective,-1.2395109,0.538663
toxicity,-0.08749598,-0.19234522
feel,-0.11582008,-0.6683491
trout,0.55252063,-0.56901646
sinr,-2.411697,-0.23820934
nociceptors,-1.0916581,0.9717664
multicell,-1.600718,-0.33037433
switch,-0.6896803,-0.56525606
elephant,-2.2207205,-1.1449082
faces,-0.9763972,-0.39041674
underlying,-0.9672818,-1.1238221
forests,-2.1812732,0.2453249
missing,-1.2254031,1.3917079
tion,-1.6763943,-0.42122677
genes,-0.89324576,-0.19162436
satisfaction,0.21873714,0.5023275
military,-0.68335193,-1.9877598
providing,-0.385962,1.1288455
sentient,-1.4579108,1.655998
sentience,-1.0962237,0.15868247
uwan,-0.37550265,1.0629421
law,-1.3081007,1.5799565
sars,-1.2640002,-1.2407454
retail,-1.5524272,-0.98013616
ncrnas,0.6980253,-0.40309212
conditioner,-1.6084855,-0.8026347
smarter,-0.7215485,0.8144196
sfc,-0.40707183,-1.9251815
modes,-1.4367099,0.40780523
multiuser,-2.0298953,0.021864193
traditional,-1.9810873,-0.40271956
inhibitory,-2.508339,1.3668448
instrumental,-1.0848247,1.7951066
fifth,-0.58718956,-2.4905686
visualization,-0.032702148,-0.8568495
arabic,-2.9263911,-0.25973257
subcortical,-2.0961623,-0.55854625
maliciousness,-0.62825954,0.58335316
weight,-2.7211607,-0.5737153
overfitting,-1.4061109,-0.49430367
bidding,-0.9594339,0.0224275
values,-1.3532226,-0.4732581
analog,-1.1277928,1.3644912
appliancesâ,-1.8617687,-0.9230345
capture,-0.8717965,-2.3692956
forecasts,-0.70298827,0.07781438
basis,-0.59482086,0.5810739
transformation,-0.46166533,0.24967459
continuum,-1.1622037,0.9412119
2023,-3.5038786,-0.34411624
wellbeing,-1.7890033,-2.4877024
v2i,-1.6627066,0.5831483
abstractions,-0.3041271,0.17649785
convex,-1.8075769,-0.77848583
travel,-1.3813971,-1.5802207
utilized,-2.3120878,-0.015004316
intruder,0.013274729,0.4967829
portfolios,-1.7058522,0.15978181
best,-2.1706262,0.8922256
determined,-1.6951296,-0.26163068
bimodal,-2.1893334,-0.20176832
capable,-2.7642026,0.37863284
infer,-1.2864519,0.4129144
quantizing,-2.885902,-0.083516374
variation,-0.36040774,-0.08577678
exposure,-0.8085827,-1.4513747
estimate,-0.55982655,-0.551227
loss,-0.758959,-0.93920475
infrastructures,-1.7762686,-0.2711668
biomass,-0.6396521,-0.92882806
release,0.38645327,-0.9437181
modulation,-0.42149726,0.96199316
mutual,-3.3987544,1.8513093
proposal,-0.7982468,0.048525516
binarized,-1.2068675,-0.27352425
ink,0.25518197,0.012159941
electrocardiogram,-1.4480202,-1.2726284
handoff,-2.6326408,0.37925425
traveling,-1.2494957,-0.46901733
routes,-0.5168998,0.7811193
courier,-0.84462434,1.7613701
schedule,-0.7071325,-1.073205
countermeasures,-1.333845,-0.7979436
durations,-1.3619314,-0.60578746
plans,-2.087595,1.0228645
multicellular,-1.0682923,-0.43443945
greedy,-1.828606,0.74976003
leds,0.6356774,-0.5869816
selecting,-0.8671004,1.7389374
ecology,-0.44124627,-0.70531344
gameplay,-2.1419566,-0.80302846
attentional,-0.15911864,-0.9656352
ping,-2.5595202,1.3017195
bts,-1.4148513,1.2846085
states,-1.1355137,-1.6434075
functions,-1.9278938,-0.1469296
advantages,-1.6875032,0.7040604
sliding,-1.2438248,-1.6508993
computations,-0.8078819,0.0907979
impact,-0.28874952,0.18730508
ventral,-0.6342595,0.06834723
whale,-1.8832402,-1.5974525
resiliency,-1.4145544,-0.17402993
details,-0.45649627,0.4934505
mammalian,-0.4780228,-0.53757143
centric,0.8729063,0.277067
rescheduling,-0.758564,0.14651807
evs,-1.4270276,1.045893
frequent,-2.025347,0.9010551
including,-2.847088,-0.68392605
linearization,-0.14576809,0.5134887
quadratic,-2.1194339,0.49931264
ethereum,-1.7105616,1.1579372
threats,-0.42104727,-1.4420944
novice,-0.07450288,0.35390374
kernels,-1.5307194,0.37615886
metasurface,-0.58460313,0.46972615
noisy,-2.3019025,-1.7929494
inclination,-0.28546277,0.39403972
ramp,-1.3187602,-0.283272
tolerant,-0.50939196,0.6954698
introduction,-2.564746,-0.7965555
comparing,-1.7347156,-1.2208173
selected,-1.0906377,-0.17306288
mdps,-0.2722007,-1.0971123
robustly,-1.6800382,-0.18109685
product,-1.054749,1.6934959
hosting,0.31768653,-1.0637562
evolves,0.38308492,-1.7888566
items,-1.8999557,-1.1430411
native,-0.48447797,-0.7404425
minding,-2.0475054,-0.55872154
head,-2.46001,-0.55481726
boolean,-1.7332162,-0.51406574
choices,-1.9855019,0.36263338
stabilizer,-2.5782516,0.49513438
huge,-1.4391662,-0.62156916
captions,-1.0483187,-0.12337775
remote,0.15239763,0.74123406
impulsivity,-0.911642,-0.39019895
vegetable,-1.3000897,1.0600972
registration,-2.1812372,1.4855589
moments,0.54519016,0.27584442
estimating,-2.3618004,0.45215374
detectors,-1.2899321,-0.3028695
swap,-0.9166951,1.1020089
muscles,-0.45768216,-1.1967157
spikes,-1.1428124,-0.82896286
bounds,-0.9798692,1.1451876
competitions,0.07788253,-0.5257952
manets,-3.4708333,1.1893079
fitness,-0.96507645,1.8889836
discussed,-2.0153933,0.40860212
b4g,-2.278601,-0.56916136
costs,-0.8153674,-0.11582288
racing,-2.0256636,-1.0843464
balanced,-2.2537386,1.3244393
parallelization,-1.7189533,0.26801103
nb,-2.1661189,-1.7510386
bypass,-2.6642425,0.3932313
oeis,0.15321451,-0.3826674
circuits,-1.0278993,0.7040184
boundary,-2.3277667,-1.6702884
senses,-0.97225237,0.64847
automatically,-3.3260396,-0.05200764
pickpocketing,-0.5750294,0.45801723
faas,-1.0081879,0.9703367
words,-0.77138305,1.0792176
utilizing,-1.0291303,-0.5686378
physiology,-0.22199976,-0.6836363
recommend,-1.0869936,-1.0103472
psychiatry,-1.3741888,1.1823123
wing,-1.6401432,0.25378042
bots,-1.8447766,-0.80400854
compared,-0.55368996,1.0052817
thalamic,-0.11714807,0.74442434
creativity,-0.2705068,1.2509705
numerically,-1.4830599,0.102197066
immersive,-1.9641294,0.10082762
diseases,-2.4766822,0.5369908
derive,-1.726266,0.8119348
switched,-2.0165236,-1.7988081
higher,-0.755811,2.0065613
pod,-4.0960536,0.24637583
links,-0.08891386,-0.4771292
orthogonal,-1.1782094,-2.0900133
theoretic,-2.186887,-1.2456517
called,-2.0479083,-0.008283252
habitual,-0.84498143,-1.4950668
wcns,-0.5209585,0.1375564
challenging,-1.9440038,1.1191431
stressed,-2.8133821,0.90507835
cancellation,-1.3708653,1.3043206
dr,-0.7384607,2.051585
diabetic,-0.73417586,0.5048017
frontal,-1.4795811,-1.7975357
encoders,-0.8646062,0.4308611
iotrafficlight,-0.51625067,-1.0636474
retinopathy,-1.0108054,0.69945693
importance,-0.33960134,-0.26245373
index,-2.1557345,1.688684
traits,-0.43199947,0.07590291
upcoming,-1.9750695,0.06771179
drugs,-0.8117246,-0.84993136
fairness,-1.0278466,1.9438225
traceability,-0.075400285,-0.83515626
interferences,0.38940623,-0.29877552
static,-0.8762047,0.21875599
vectors,-1.4803517,-0.7564906
uanet,-2.3546379,-0.010931882
subcarrier,-1.3502727,0.838405
protecting,-1.3259349,0.214106
sequences,-0.39422843,2.013087
steganographic,-1.5105937,1.1430485
jointly,-2.8914537,-0.34356958
pentesting,0.09241529,-0.39529273
scaffolds,-0.47036648,-0.08938358
scn,-2.9774675,0.82884395
mario,0.16675554,1.1604894
amphibious,-0.1708721,-0.036161695
limbs,-1.8026721,-1.401938
unaccompanied,-0.33741614,-0.90487784
rice,-1.8654622,-0.68678796
large,-2.0996614,1.1219219
match,0.118039705,-1.344654
book,-2.0345254,0.010527161
aps,-0.5062607,-0.33047727
hci,-0.34395507,-1.1752194
decoder,-1.9562619,-2.691
plane,-0.7333163,-0.654594
cran,-2.891563,-0.43859234
virtualized,-0.20331176,1.733415
methodology,-3.426567,-0.6601306
tutor,-0.9332372,0.8011823
defending,-1.5234177,0.2807092
automotive,-1.8213134,0.89360446
extracted,-0.73813283,-1.7322074
msca,-0.67049056,0.79983395
mgs,0.069278084,0.8261723
vhetnet,-1.9786736,0.3638723
ngso,-0.4020551,1.9278314
baclofen,-0.26024175,0.16336678
prices,-0.9134585,0.49303615
primacy,-1.6773281,-0.92955846
ontology,-0.9893072,1.4183117
experts,-1.6353788,0.4430891
output,-0.9177451,0.49925533
screening,-2.2307882,-1.3868121
vizdoom,-0.6146209,-0.18407725
wildfire,-0.94499516,-1.7074193
electrodes,-1.2029452,-0.5172286
medicine,-0.37994906,0.2511181
extensive,-1.4120928,-1.9928936
fingerprinting,-1.5199418,-0.6363959
burden,-0.970812,-0.17502694
fingerprints,-1.4269613,-0.4411691
shaping,0.09552893,0.45454273
hyperactivity,-1.3805329,0.06450126
modern,-1.4686345,0.6933345
hebbian,-1.9740682,0.39130682
annotated,-2.08361,0.49094638
wideband,-1.9415706,0.009056236
treatment,-1.3229516,-0.87426716
microscopes,-1.086547,-0.03286177
initialization,-3.1758454,3.9511788
actor,-2.1221106,0.09941762
transient,-2.3491423,-1.5317727
thermodynamics,-2.5295398,1.0960369
conditioned,-0.44096908,-0.40296915
current,-1.5573839,-0.2561406
echoer,-0.5952151,-0.8779099
logistic,-0.0073128147,-0.72166127
aided,-3.1925673,0.36420426
money,-1.4622611,2.219802
overview,-0.7886636,-0.17331076
secured,-2.3831356,0.9026096
plasma,-1.3573104,1.2722574
borrowing,-0.73565054,-1.1182386
cliques,0.05460826,0.1599598
cascade,-0.5831111,-1.1162332
receptor,-0.55239975,-0.25617668
heart,-0.9199164,-0.15608428
shapes,-1.2524247,1.079333
bs,-2.5864415,-2.0851042
determining,-1.9660003,1.7322965
distinguishing,0.45358527,1.8295153
replace,-0.47449812,0.67881155
cases,-1.7076563,-0.5403731
communities,-1.5126938,0.5703034
optimally,-2.152027,-1.631375
revenue,-0.47877648,-1.9499665
perceived,-1.2062937,0.17847306
t1fl,-1.7697955,0.718181
carrier,-3.0871708,-2.0474308
sonographic,-0.7195301,0.7889397
conditions,-2.0112174,1.3428303
households,-2.5905094,0.41619647
venous,-1.7676659,-0.306913
circular,-0.9371299,0.42801476
elderly,-0.21597637,-2.6404257
microcontroller,-2.586904,1.2284577
interruption,-2.8029573,0.29202226
archive,-1.6822733,2.6151288
quantized,-1.8982701,0.48606184
triple,-0.44681534,-0.012029161
notion,-2.2347152,0.010310907
nfv,-2.6951823,-1.305034
calculating,0.63460827,0.20787399
million,-1.016803,1.1162499
employs,-0.7031833,0.32197934
analyse,0.39882147,-1.1378257
meetings,-2.0685399,-0.5734707
replication,0.2928978,0.34013015
advice,-1.3366437,-0.18266469
optimizations,-0.952205,0.4983139
crops,0.64643085,-1.313728
plate,-0.58709323,0.016982127
generic,-0.8971963,-2.6242335
anfis,-1.3901811,0.45712033
monadic,-0.91896963,0.40594688
fct,-1.1717577,-0.94366187
controllability,-0.78395766,-0.007308457
wt,-1.9600648,-0.6025965
valuation,-2.253531,0.0041106306
oceanography,-0.19338979,-0.16649212
regarded,-1.0935577,-0.6801465
collocation,-0.8424086,0.60799766
coflow,-1.6457337,-0.68417823
osc,-2.0434878,0.1098818
connected,-0.60208434,-0.4854902
glioma,-1.7589889,-0.39040884
psychophysics,-0.5803362,-0.09998029
cancerous,-0.7675681,0.29031792
grain,-0.42143852,1.5247395
hypotheses,-1.6875951,0.7641368
nucleus,-1.0978569,-0.49912265
thalamus,-2.0876539,1.6439203
hierarchies,-1.354958,1.098909
nuclei,-1.5312306,0.78547263
pathway,-2.0963922,0.03410951
practical,-2.5465279,-0.22020198
realizing,-1.532589,0.4112001
finger,-2.5638025,-0.11223146
crsn,-2.4017665,0.12528852
properties,-1.0078723,-0.8942394
abnormality,-1.9882351,-0.15444715
hdtlm,-2.1778934,-2.0114815
minds,-1.7047007,1.4447439
accurately,-1.1600873,0.7005732
multipurpose,-0.12542705,1.4218785
synchrophasor,-1.9951831,-0.85316324
pharmacology,-1.7954638,0.7893306
decomposed,-2.2180345,1.6901063
naturalistic,-1.4336879,0.0689884
teapearce,-2.1294608,1.0401434
interfaces,-3.0784657,0.5615844
icu,-0.48554397,-0.29205152
pure,-0.05569317,-2.473457
requiring,-0.90015876,-0.025814269
ask,-0.20357735,1.7438155
quantile,-1.8568116,1.5181801
tml,-3.3833969,-0.7828738
2022,-1.32701,-0.19759671
subclass,-1.8420217,-1.4056122
generalizable,-0.2830775,-0.018218948
disconnection,-2.1439083,-0.11806843
